ID,Year,CID,Psum,Temp,pp,gdp,gova,aa,gp,ls,fai,lgr,iofp,loh,rpop,hmp,hpb,mht,pte,tcrv,pcurei,pio,sio,tio,croppg,grass,urban,bus_p,dustgdp,fosgdp,inter_p,invpa_p,mobile_p,noxgdp,road_p,sdxgdp,taxiv,telev,wateru
10,2001,84,-1.150911440342274,0.4422953051846735,0.041295617566252135,-0.3113470825505427,-0.2361677634515981,0.7965103789781321,0.04130852078608941,0.09341738338065028,-0.3489639207170075,-0.26327679786570196,-0.3625761298692173,1.1463281164691876,0.4448362477044279,-0.06904216879509387,-0.23773593810554358,0.051060824673725226,-0.02378019419882517,-0.24353398912488586,-0.3073475100545222,-0.12396330685351521,-0.36843922702593934,-0.2789367148322134,-0.3026079912142945,0.5356725063723364,-0.24963396227692056,-0.2690222878620085,-0.08980645742432089,-0.5060335601142985,-0.3803454788015778,-0.23596254480298548,-0.3390194820734515,-0.2853807785419984,-0.24475666346826094,-0.08980649109854358,-0.142641480099164,-0.24374036478505123,0.055920482888814876
11,2001,884,-1.1662378861350136,-0.9697812986959184,-0.9742839775535768,-0.37756549558339847,-0.9350133931701484,-1.2755904247702181,-0.7908433384205085,0.16107811955617293,-0.3709951985392107,-0.3292421412807212,-0.3113200487721206,-1.3080851100992275,-1.1457611507787122,-0.5106688683972802,-0.46806748389156794,-0.8459535560619827,-0.501230770500688,-0.3126631660252385,-0.33994901242596665,-0.8962529390359861,-0.43448071577306346,-0.33143174111564505,-0.3272205877263335,0.7136177154502278,-0.29854288176333976,-0.38464813352146904,-0.100371244202553,-0.18903033220820048,-0.4951191342481014,-0.3297820859861951,-0.5094426897799543,-0.3700445418104788,-0.459971330905781,-0.10037120323642558,-0.5876845285361897,-0.4239681675445494,-0.590303647683611
12,2001,2045,-0.5908409438669321,1.0671148601164528,0.3743783821665473,-0.3281732038035749,-0.38268522280768963,0.34181784614458577,-0.020612303958606144,-0.10698341155697123,-0.3362646925538071,-0.3043624571841837,-0.4713322146697843,0.041167538189256586,1.2733584618105602,-0.05178691313298159,-0.27422410377461676,0.16066905089120617,0.08716486698566218,-0.28008079588866225,-0.3256741239049778,-0.3292121480998766,-0.3892431707989319,-0.28779944403320507,0.1931420193727548,-1.027020630614598,-0.24918419173284492,-0.26018347846569445,-0.09379626295940188,-0.4028157541529337,-0.4802241399947297,-0.28461617310222825,-0.43718658036531455,-0.3746501379349577,-0.3166505559617907,-0.09379622945782655,-0.13909322552066064,-0.32681789221045543,-0.2186828047797404
13,2001,866,0.19213627988526413,0.5825703503053592,-0.4421679032144958,-0.363543272905222,-0.7467096947580826,0.3178386231539115,-0.4161393528753277,-0.4265377570981551,-0.3641915456238752,-0.31491139306781774,-0.43042054266682894,-0.8836838225466679,-0.08505880825082461,-0.4524323805376512,-0.44708678863185086,-0.6936303593332775,-0.33663031289208467,-0.30693933513262556,-0.335932885322238,-0.726992794649328,-0.41042490206598087,-0.3301635596607745,-0.32375422736869675,0.9439264495594623,-0.28944590993631647,-0.12361864225318207,-0.09941403579091047,-0.5024312314504307,-0.47843667728096434,-0.06645957213285533,-0.42597663796255825,-0.35394473964719325,-0.2023556017775086,-0.09941404466737884,-0.05197594041433103,-0.37070073363937167,-0.6965260842967741
14,2001,2046,-0.8089541493140193,0.7251652642342753,-0.07097954005266637,-0.33257676746244436,-0.3041140399260147,0.3664331961580807,-0.4938405026910895,0.3010190272347015,-0.35157125453727645,-0.29782111347037266,-0.4574464763362072,-0.277746724133476,0.38210760497150265,-0.3429693524311264,-0.3681811303724802,0.028494425158361505,-0.2803955932459873,-0.2841770955142417,-0.3295624210162832,-0.20276259232386665,-0.40495645594994945,-0.2950865538508727,-0.256136088974088,0.4260252172563959,-0.2840341545350932,-0.3026157631085974,-0.09442547251738985,-0.4116986899511249,-0.4963325453116052,-0.29961334764405745,-0.466556637851981,-0.3749852807886153,-0.3652541497602121,-0.09442547301813077,-0.2875907438276343,-0.3635093115791272,-0.25688333756466397
15,2001,503,-0.3976451737375096,0.5533035949178072,-0.17951219355171297,-0.28429511589697254,-0.812470276200149,0.2599510640772319,-0.6541336285949322,-0.31628335364603316,-0.30938209867267497,-0.22791089450790644,-0.3817738620619481,-0.46050912831073426,0.12305403683236171,-0.06796371531621186,-0.2226845697670509,-0.49778624925351384,-0.25929669096050634,-0.26176649055820267,-0.31486358998877667,-0.8145446959510807,-0.24507767999919902,-0.26613545649373654,-0.3274612367490436,0.9663838361029761,-0.1752477192285731,-0.2760158673539315,-0.005004948292681207,-0.45793944994608715,-0.4466184889079025,-0.2638642628936205,-0.4150549448982627,0.011522915103451844,-0.33958116791957965,-0.005004940508538432,-0.11117263851109739,-0.30941804715187615,0.6417572576324404
16,2001,502,-1.2309151294340137,0.14760195037802631,-0.5928887849739154,-0.32759643523720333,-0.873889824452964,-0.6909205465564252,-0.6039470817323842,-0.21024077709773878,-0.33635929653110824,-0.26969897999699877,-0.36956559547336687,-0.6395917525381148,-0.42915386708287095,-0.2944389458814356,-0.34263941440412893,-0.6863768737747679,-0.27538460395318554,-0.2875347181581593,-0.32341363657060673,-0.8639326179291498,-0.3341307733621644,-0.29447998712716716,-0.3279970930480296,0.9659347537030807,-0.14425707641816568,-0.3322804689604618,-0.04533690629500111,-0.4858564295321495,-0.48608012742291007,-0.29595124820187535,-0.4691509427521181,-0.15017557083261732,-0.40183800451313634,-0.045336882749881034,-0.3461452370506882,-0.3722768022779998,0.067597213935492
17,2001,2112,-1.4112989564903364,0.6931258688626403,0.26720674132483924,-0.2398987552218051,-0.9672372164595903,-1.2043580270626268,-0.791642951463948,-0.4381542099572511,-0.3002368466758592,-0.2735748672598322,0.27877723396754556,-1.1903321517031415,-0.8998286528824376,0.5537647152592715,0.43455851434712955,0.37504984628716154,-0.16435163067584202,-0.17202639443895085,-0.24101507069503275,-0.9967406916767954,-0.20590702327770144,-0.19589835354191854,-0.3256844943679181,-1.2048808073453658,2.505747443093844,1.8278744803921068,0.23965075810336317,-0.5218994917219227,-0.22809284158903487,0.015152986023180675,-0.37770981502645534,1.024117440251538,1.283309045514611,0.2396507575713199,0.7393044664968264,-0.2983721869480561,-0.46647095689985946
18,2001,872,0.4364310068123852,-0.6921672194814649,-0.5020479691324443,-0.35996878968726265,-0.7788120905457272,0.7484413022102061,-0.24373031643323975,-0.26940995416573504,-0.37049506286303246,-0.31763956614117134,-0.41327305371798206,-0.9266145886285742,-0.2731042637401165,-0.38017599745255604,-0.3750226614354314,-0.5300239628468906,-0.38155339234158786,-0.3054802954746323,-0.33713675259265463,-0.7772817211982765,-0.4057176030249952,-0.3209726196983257,-0.3262859054369556,0.9588979611931896,-0.2917818150200642,-0.1493171151637549,-0.0989825373561264,-0.49919794998740835,-0.4835238620416981,-0.0913967373520789,-0.4360015289727228,-0.3503805547129204,-0.2278620934906791,-0.09898257102948933,-0.10547294381965489,-0.3778156178475262,-0.6895799718237201
19,2001,501,-1.2616792098692264,0.3107769479598488,-0.7650439710857412,-0.3529387647068837,-0.760074309174641,-0.9323722382618304,-0.426384151847269,-0.09788046019370303,-0.3610907044315701,-0.30631294414007565,-0.34132815443260267,-0.5782620867068201,-0.6930489302986718,-0.5020412405662241,-0.39281064219910455,-0.6468856746228813,-0.4419780199156289,-0.31264118885884196,-0.3359862826608452,-0.7449614000914401,-0.38890215907863324,-0.3205291197136985,-0.327643943841267,0.8682036983174725,-0.2799862196384124,-0.35571233438137045,-0.06894135683028423,-0.5021949983032512,-0.5025143710683745,-0.3092045650360665,-0.49166691921136185,-0.24481047624307195,-0.4277654408594552,-0.06894136562667522,-0.44400365114295964,-0.3984550667089972,-0.268433039222723
20,2001,85,-1.1631152973740555,0.0775251084907352,-0.6116013055732742,-0.36104082267506216,-0.6898360886038015,-0.2420637877148423,-0.389928970261399,0.29415784747582024,-0.3607231348382343,-0.31247798811963107,-0.38512880555193985,0.0031431453738538545,-0.5653464180151575,-0.42816717726280584,-0.3722860490102509,-0.5259942486477185,-0.3350769150025254,-0.29521085399899927,-0.33685520298908944,-0.5857024064415449,-0.42383134322674265,-0.32240386789227465,-0.3255796069388437,-0.93983783959101,-0.29004076804284906,-0.34451003191399937,-0.09792274129047122,-0.5184419914243311,-0.4688897823987925,-0.2928123025842692,-0.4517915412714494,-0.3455092697211634,-0.3788037288910787,-0.09792273374642006,-0.42269797181556934,-0.3616433720990543,-0.4575461287301233
21,2001,875,0.5677007882858341,-0.5823912141857015,0.07769997582318684,-0.34674561960712225,-0.1992993382184119,2.03348703254954,1.0627094205315106,-0.26363567359287526,-0.3597861336617799,-0.28757948903638075,-0.39146592103303546,-0.3636082562972886,0.28878657419548504,-0.19576045256373098,-0.3193782087900948,-0.5533963052020887,-0.22395602963232572,-0.2790661833733548,-0.3234104003682669,-0.15845891042433224,-0.42468721577964913,-0.3180093750703602,0.9198744495743939,-1.9121566646133998,-0.24455590919790698,-0.2458357531721823,-0.09465942561128236,0.7218322725095196,-0.13269186055635207,-0.2898477462251423,-0.27989503571645147,-0.345048637845893,-0.3081737006509902,-0.09465943473699409,-0.22645129530888386,-0.20365089544730317,-0.16899453190469382
22,2001,883,0.6188810580953155,-0.7641204944892961,-0.10670347703784357,-0.34904216462900345,-0.38219192358163834,2.430623898666139,0.334161564526874,-0.39393017691850124,-0.3595487198588712,-0.28970558253492534,-0.46471552056452275,-0.9670921680772288,0.42420731810354084,-0.2631637949938571,-0.2819778389792948,-0.0037432884350152387,-0.30703295738140696,-0.28465448840652235,-0.3181370086555144,-0.36019383384426334,-0.41698882047303715,-0.3150222416844406,3.1155942338159615,-2.0633298185954274,-0.16636837526314072,-0.27016832313253564,-0.09508503591280268,0.6539593527945957,-0.1962220999614853,-0.2968231753118366,-0.32012272943538145,-0.34691120682439713,-0.33478279679320094,-0.09508504454087881,-0.2897742949870352,-0.24227056857339294,-0.2003884066161661
23,2001,885,-0.326071685127279,-1.3851871831799938,-0.9470657589681382,-0.3745915692229186,-0.8953293677390388,-0.8332885400333523,-0.7386597041634302,0.04504944232443842,-0.3700316841461878,-0.327435902556294,-0.2703151838944432,-1.2099576447691558,-1.0868917255990314,-0.4923351592562859,-0.46076985075775334,-0.7935672714727455,-0.48197802216518654,-0.3038722994666179,-0.33900242324156643,-0.8601097842498465,-0.43421659885244,-0.3266737237161674,-0.2685538343528309,0.4053746404896998,-0.2955250664998645,-0.3810566109870812,-0.09982007407645721,-0.10113772002039169,-0.4857419680147316,-0.32873577153599803,-0.5035174324967113,-0.3676325934294126,-0.45604415392590153,-0.09982005790723554,-0.578340214015812,-0.4182678027835387,-0.5496499517924309
24,2001,882,-0.801754776986595,-1.3588004258903876,-0.5748567196690785,-0.3297872978510475,-1.0001440694466417,-1.2593000414466804,-0.787323425573006,-0.4731394341595844,-0.3442897611506044,-0.24180889802641592,3.2763260494004833,-1.3056319234659757,-1.1028194504006523,0.13640321893193055,-0.09680039820874847,-0.34143333832563666,-0.43459340411571057,-0.22602062941421172,-0.3081775959546885,-1.024555989929234,-0.3965047144899979,-0.22922109360466514,-0.31038657829307137,0.5913908790486009,0.20956723998835633,-0.33194253278218017,-0.09151661103256269,1.2230251974605502,-0.35750929416111266,-0.31461052392974437,-0.42229337012071894,-0.33129489451914573,-0.4023353806800823,-0.09151658665378944,-0.45052219357470075,-0.34031605639054374,0.06282654105014239
25,2001,886,0.2343726820937446,-1.3998345641060117,0.2951054084002469,-0.3150069696332995,-0.6038047035804589,0.28783002229476323,-0.354033269559711,-0.45065378564285463,-0.3455099716858585,-0.2729853310094983,-0.36667661635698506,0.9255413194765265,-1.231714732458285,1.008332856608042,0.3962459403946027,0.44516687335275595,-0.2666813067604247,-0.23728881100719915,-0.30848988948048206,-0.733158240212918,-0.35418248539920405,-0.2528138386885192,0.32741146244982433,-1.8006687093039195,-0.25324663390588126,-0.21714881477803696,-0.08877734651191738,1.6598486911614354,-0.057791769371997974,-0.28165161151152823,-0.23246093878539797,-0.3193075736131393,-0.2768028716815196,-0.08877738847949876,-0.15180916780847867,-0.15811956976473598,0.2648742631768133
26,2001,881,0.5067098288034755,-1.0216492709234257,-0.26524956066150307,-0.3091585597686108,-0.9074721179187626,-0.7909169487741677,-0.6588688376676776,-0.46532719910133546,-0.3234811041560706,-0.24031624241386842,-0.16593916420580992,-1.3767743358302775,-1.1028194504006523,0.6093050694216954,0.12897012686864176,0.196936478683755,-0.29613185786724183,-0.15596474866413781,-0.28507434745064425,-0.9251236997857408,-0.3678630732370687,-0.20899666339234704,-0.2950044984727627,0.5648979777645826,0.06553913381100702,-0.29108895308350513,-0.08769350006867445,1.8326949667009433,-0.25084407128777314,-0.3029266772885697,-0.3547454407429877,-0.31456432361810943,-0.35766052981113566,-0.08769351798589688,-0.3442185742629815,-0.2754747982069819,0.34482234240876797
27,2001,880,0.07546183171733307,-2.055125152398228,-0.47380907440977543,-0.3438531973915861,-1.0442905555687998,-1.2707918144024188,-0.7844741487522383,-0.49555714952412916,-0.367423747752815,-0.2975138020207305,-0.2965955745660455,-1.089751499739818,-1.2303815734724468,0.11699105631205423,-0.12097380796450945,-0.18266259887825617,-0.4887472533151117,-0.28737843608600605,-0.3365315827551065,-1.0651269386065532,-0.37775687079527676,-0.2808831292846519,1.0162169366446998,-2.3250926576048414,-0.22498363181438416,-0.3186093534169658,-0.09412334922247863,0.8073161026919837,-0.32269661070339833,-0.3107740369729407,-0.40025781990171505,-0.3427027879944345,-0.3877549292345263,-0.0941233911895591,-0.41582622392827184,-0.31915358477471667,-0.12945495895570813
28,2001,887,0.1435280096911022,-0.4936107217660469,0.3736978928492604,-0.33890874258899967,-0.4295714169391479,1.2637733349365474,0.527790117682274,-0.17627454066763343,-0.36094970232527407,-0.2892289362048681,-0.3730137318380806,0.07919193100465931,0.3653378157410524,0.43837019301889557,0.18187796708879783,0.16389282225054383,-0.02123074350599622,-0.26497027303734444,-0.32051238117294945,-0.38865270679018743,-0.40863069007355973,-0.2935265140923013,-0.11783059454356212,-1.0512815944127296,-0.261487592422398,-0.20677793792216853,-0.09320702667665332,0.9534465065733381,-0.03071521648458677,-0.27868705515240133,-0.2152937302207164,-0.33869267683224885,-0.2654626898396129,-0.09320704376403291,-0.12481983325735345,-0.141659918676969,-0.06186404360881954
29,2001,137,-0.9451441430810005,-0.06110222296937505,-0.7109477785735072,-0.35852745322931173,-0.809920298662407,-0.047325945641788776,-0.4906651707855004,0.13553555052021737,-0.36898923267656325,-0.30800629294422616,-0.4395534443895844,-0.301051997149368,-0.6503177074364154,-0.4200787761711907,-0.411966929175368,-0.6968541306926153,-0.3516923005523417,-0.30545099258610353,-0.3365801257902039,-0.766598381286419,-0.40762548559084927,-0.3162177182237985,-0.3277264158201672,0.5285542202764663,-0.29339228345222496,-0.09058863316961438,-0.07933414052015839,-0.5162398687779262,-0.4738300568164227,-0.19358679727580863,-0.47587690691263523,-0.3007691207192028,-0.22118993357064112,-0.07933417336603611,-0.038633800609461866,-0.3686505540953104,-0.685224228910459
30,2001,86,-1.2760174982293528,0.15610658009351552,-0.12235394881185291,-0.33250930230897424,-0.29973506064245187,0.22316632754021143,0.22635589693642033,-0.03123869073134178,-0.35855567938376065,-0.2863753298867626,-0.36798131660309297,0.43858377277604643,0.2552472062331499,-0.35591079417771065,-0.31436108601059726,-0.3696413377198413,-0.03441755743442182,-0.2774215587546795,-0.33155106735410855,-0.17914340107295276,-0.4080857399715138,-0.29389627051976563,-0.27634426356069686,0.535335541452942,-0.24062404411905217,-0.2879435422762409,-0.09326284033158504,-0.5113177189385933,-0.40253924893038284,-0.2500877870032802,-0.3672685449995581,-0.31098666585672025,-0.2783557324301109,-0.09326281595264815,-0.2128362276646128,-0.2732929835431255,-0.16274070507656035
31,2001,879,0.2584069481829176,-1.198869510444825,-0.6075185738061414,-0.3485055631771256,-0.8122729565097284,-0.6749205690476535,-0.48450347071666194,-0.27307831449343367,-0.3625386876000717,-0.2574566953092143,-0.2812187502369165,-1.0517271069244154,-1.1169930134718196,-0.15154385992956826,-0.20307218071992408,-0.3301501385679548,-0.406989006958873,-0.3029810032738689,-0.30352070078767357,-0.8170803802434132,-0.38868596210563344,-0.3031038287486173,-0.07856336328382735,-0.6773943981364571,-0.26463598623092754,-0.336252354308902,-0.09498559978137702,0.6698182205684047,-0.3687619043809878,-0.3158312243250909,-0.4294036816791112,-0.3464760059408544,-0.40704841252729035,-0.09498560028206547,-0.4617450043130925,-0.34715632079649256,-0.1930530316279261
32,2001,2039,-0.4972910988920649,0.018916913810337586,-0.8524824832363895,-0.36008383142294864,-1.0578676681135033,-1.058034982965554,-0.6990217803291343,-0.4442681297973711,-0.36625837137000933,-0.3127476695958476,-0.3730137318380806,-1.4896209209598597,-1.2013327707096788,-0.5074335079606341,-0.41151082710450454,-0.5292180200070562,-0.5294505523075187,-0.30060869025673004,-0.32689579028826354,-1.0673279640582731,-0.3981451368830687,-0.30493183805293533,-0.30882383976356576,0.771758948581451,0.23839611000833677,-0.37707412004018753,-0.09835614725850504,-0.4671864265048271,-0.5245991093757828,-0.3261199844513837,-0.5181544192565889,-0.3770787686938151,-0.4505426494420653,-0.09835610629256641,-0.548155831947292,-0.4278946084604866,-0.4955048642618086
33,2001,878,0.40251248884556873,-1.4357388515766736,-0.13154009528790184,-0.35598561582862887,-0.7534109750135176,-0.04886094780555166,-0.3000192806219314,-0.4439284721883432,-0.3655630020081904,-0.28498302087001665,-0.4392738657654184,-0.37464759614692167,-0.8458708538848757,0.3202795370813146,-0.028385087579236287,-0.028727516469882215,-0.37279120283782263,-0.2656772052231002,-0.3273828387404079,-0.7522337941278251,-0.41145128047903673,-0.30704131924445227,1.558811914602247,-2.1792991044965584,-0.2191946569046774,-0.27344594158667745,-0.096371818234466,0.44874984443974403,-0.20477876802104863,-0.29786948993641943,-0.3255675601581004,-0.35254256863405375,-0.33836652296451164,-0.0963718602842684,-0.2982997617671143,-0.2474720436165706,-0.2953056813187093
34,2001,877,-0.08003626786820683,-1.6518694057568637,-0.8106344792210013,-0.3618979810989193,-0.7192746685707693,0.8256201046963382,-0.4718614258370005,-0.4396487243601758,-0.3700298764268763,-0.3055227146981387,-0.2226004320367823,-0.19433837860291517,-1.2446954766390017,-0.19360354560596693,-0.3403589040498119,-0.6009469327523195,-0.4586813175583013,-0.31152645814106134,-0.32503497394286146,-0.7276621123305528,-0.41678933976083626,-0.31979583870867095,-0.15553592933375615,-1.6477669725823043,-0.29416124614040934,-0.3630544528220576,-0.09746760705827921,0.2740134878357622,-0.43873895282334624,-0.32367858400946203,-0.4737310062424052,-0.35733768527475757,-0.43635748011365866,-0.09746758276188099,-0.5314901972280764,-0.38969500759066283,-0.3761279908630144
35,2001,2040,-0.7465147753860821,1.103401902601752,0.24202986140475496,-0.31472930957971157,0.07411744973465502,0.2039442283723699,1.2469342486269515,-0.21214287275133015,-0.3485119908891356,-0.30431855554852055,-0.31663204263127426,-0.33049023674838945,0.8877252298534685,-0.15801458080286035,-0.33306127091599724,0.06879156715008243,0.10158245021407417,-0.2758501913573261,-0.32515956773294485,0.203333039265416,-0.3952431940083701,-0.28937402477487895,0.2576774358695619,-1.060295261393686,-0.23737408631817947,-0.2727934014053134,-0.09187512875956087,-0.37569648960626933,-0.4850111320890341,-0.2891502013982294,-0.4459303379376809,-0.3736269584880748,-0.33109435984990165,-0.0918751541403275,-0.1832137712480985,-0.3377216053836412,-0.10205813670881222
36,2001,876,0.08010386050088622,-1.1068215971685063,-0.8984132122143578,-0.36987719789170426,-0.841825374759631,-0.1716749497549046,-0.5674844898036774,-0.20854246527623352,-0.3703432144408675,-0.31213304669656333,-0.2926814738277218,-1.0087963408425091,-1.1914393402286356,-0.3968920263752273,-0.3946350504825582,-0.7161967588486413,-0.4745934063652682,-0.30466469841058247,-0.3299993083321602,-0.8915934582551519,-0.42320838390763493,-0.321836769551276,-0.27892669356847266,0.5762662139157128,-0.2972661137672541,-0.37463711668949545,-0.09894637889858865,0.038192640128627005,-0.46898030383339956,-0.32699191382836,-0.49288399901996965,-0.36380908696226527,-0.4490238191708164,-0.09894635427032136,-0.561626414332456,-0.4080785735647007,-0.48520428492516066
